verb,factor1,factor2,group
подсластить pf,-18.6523790401668,-2.51658439064979,1
выщупывать ipf,-18.6523790401668,-2.51658439064979,1
подвигаться pf,-18.6523790401668,-2.51658439064979,1
завышать ipf,-18.6523790401668,-2.51658439064979,1
обдуривать ipf,-18.6523790401668,-2.51658439064979,1
подольститься pf,-18.6523790401668,-2.51658439064979,1
распихивать ipf,-18.6523790401668,-2.51658439064979,1
приручать ipf,-18.6523790401668,-2.51658439064979,1
мараться ipf,-18.6523790401668,-2.51658439064979,1
размяться pf,-18.6523790401668,-2.51658439064979,1
смещать ipf,-18.6523790401668,-2.51658439064979,1
разгласить pf,-18.6523790401668,-2.51658439064979,1
перемотать pf,-18.6523790401668,-2.51658439064979,1
надрать pf,-18.6523790401668,-2.51658439064979,1
подматывать ipf,-18.6523790401668,-2.51658439064979,1
омертвить pf,-18.6523790401668,-2.51658439064979,1
расшевелить pf,-18.6523790401668,-2.51658439064979,1
выселиться pf,-18.6523790401668,-2.51658439064979,1
продегустировать pf,-18.6523790401668,-2.51658439064979,1
припарковаться pf,-18.6523790401668,-2.51658439064979,1
разуверить pf,-18.6523790401668,-2.51658439064979,1
подтереться pf,-18.6523790401668,-2.51658439064979,1
обозреть pf,-18.6523790401668,-2.51658439064979,1
поступаться ipf,-18.6523790401668,-2.51658439064979,1
срисовывать ipf,-18.6523790401668,-2.51658439064979,1
экзаменоваться ipf,-18.6523790401668,-2.51658439064979,1
искупать pf,-18.6523790401668,-2.51658439064979,1
дезорганизовать pf,-18.6523790401668,-2.51658439064979,1
обвалять pf,-18.6523790401668,-2.51658439064979,1
замараться pf,-18.6523790401668,-2.51658439064979,1
отмолить pf,-18.6523790401668,-2.51658439064979,1
умерять ipf,-18.6523790401668,-2.51658439064979,1
отпрашиваться ipf,-18.6523790401668,-2.51658439064979,1
замиряться ipf,-18.6523790401668,-2.51658439064979,1
размениваться ipf,-18.6523790401668,-2.51658439064979,1
утеплять ipf,-18.6523790401668,-2.51658439064979,1
выдворять ipf,-18.6523790401668,-2.51658439064979,1
ожечься pf,-18.6523790401668,-2.51658439064979,1
закруглять ipf,-18.6523790401668,-2.51658439064979,1
доучиться pf,-18.6523790401668,-2.51658439064979,1
одолжаться ipf,-18.6523790401668,-2.51658439064979,1
смухлевать pf,-18.6523790401668,-2.51658439064979,1
перерубить pf,-18.6523790401668,-2.51658439064979,1
сброситься pf,-18.6523790401668,-2.51658439064979,1
настелить pf,-18.6523790401668,-2.51658439064979,1
пропалывать ipf,-18.6523790401668,-2.51658439064979,1
закомпостировать pf,-18.6523790401668,-2.51658439064979,1
ерепениться ipf,-18.6523790401668,-2.51658439064979,1
возвеличить pf,-18.6523790401668,-2.51658439064979,1
пересдавать ipf,-18.6523790401668,-2.51658439064979,1
уподобить pf,-18.6523790401668,-2.51658439064979,1
исповедаться pf,-18.6334723855677,-2.50970621035019,1
расплетать ipf,-18.6334723855677,-2.50970621035019,1
подличать ipf,-18.6334723855677,-2.50970621035019,1
докупать ipf,-18.6334723855677,-2.50970621035019,1
отождествить pf,-18.6334723855677,-2.50970621035019,1
заморить pf,-18.6334723855677,-2.50970621035019,1
переиначить pf,-18.6334723855677,-2.50970621035019,1
перепроверять ipf,-18.6334723855677,-2.50970621035019,1
прихвастнуть pf,-18.6334723855677,-2.50970621035019,1
ретироваться pf,-18.6334723855677,-2.50970621035019,1
отдраить pf,-18.6334723855677,-2.50970621035019,1
уесть pf,-18.6334723855677,-2.50970621035019,1
напакостить pf,-18.6334723855677,-2.50970621035019,1
воспрепятствовать pf,-18.6334723855677,-2.50970621035019,1
переучиваться ipf,-18.6334723855677,-2.50970621035019,1
залучить pf,-18.6334723855677,-2.50970621035019,1
замолить pf,-18.6334723855677,-2.50970621035019,1
скалывать ipf,-18.6334723855677,-2.50970621035019,1
перековываться ipf,-18.6334723855677,-2.50970621035019,1
отбиваться ipf,-3.66240986640718,-2.50620639989061,1
преобразовывать ipf,-18.6145657309686,-2.50282803005059,1
застраховаться pf,-18.6145657309686,-2.50282803005059,1
перекричать pf,-18.6145657309686,-2.50282803005059,1
выслужиться pf,-18.6145657309686,-2.50282803005059,1
вдвинуть pf,-18.6145657309686,-2.50282803005059,1
распутывать ipf,-18.6145657309686,-2.50282803005059,1
проконтролировать pf,-18.5956590763695,-2.49594984975099,1
плодить ipf,-18.5767524217704,-2.48907166945139,1
подстраховаться pf,-18.5767524217704,-2.48907166945139,1
обучать ipf,-10.8018953763633,-2.48687476821091,1
тягаться ipf,-18.5578457671713,-2.48219348915178,1
топорщиться ipf,-13.1246194355963,-2.4766425176769,1
сжирать ipf,-13.1246194355963,-2.4766425176769,1
донимать ipf,-13.1246194355963,-2.4766425176769,1
подступиться pf,-18.5389391125722,-2.47531530885218,1
избивать ipf,-9.62085863855114,-2.4722699805363,1
всасывать ipf,-16.8836631291853,-2.47040925457381,1
приковывать ipf,-13.1057127809973,-2.4697643373773,1
укрываться ipf,-13.0868061263982,-2.4628861570777,1
чеканить ipf,-17.4210476967981,-2.45869172591173,1
стричься ipf,-13.0678994717991,-2.4560079767781,1
растолковывать ipf,-13.0678994717991,-2.4560079767781,1
обтирать ipf,-15.6517788203699,-2.45495381839363,1
громоздиться ipf,4.51188315363974,-2.4543147324564,1
отчитываться ipf,-15.0383520127733,-2.44190774581806,1
ввозить ipf,-18.5674209688664,-2.44172392249571,1
высвистывать ipf,-17.035381279704,-2.43573204972929,1
подшучивать ipf,-13.0111795080018,-2.43537343587929,1
вылавливать ipf,-14.3137563051989,-2.43207741723222,1
проговаривать ipf,-14.2237194063146,-2.42776789619939,1
замерять ipf,-16.231985256487,-2.42742402583856,1
настраиваться ipf,-14.2948496505998,-2.42519923693261,1
переползать ipf,-14.2948496505998,-2.42519923693261,1
тренировать ipf,-17.0830615005831,-2.42418281763615,1
шевелить ipf,8.9288481803384,-2.41798011817199,1
штукатурить ipf,-18.3470655216395,-2.40443923654488,1
пятиться ipf,-12.6949260128795,-2.39944901868365,1
сдирать ipf,-16.2426237900515,-2.39516214152235,1
осматриваться ipf,-15.5217998294005,-2.39439049708713,1
ежиться ipf,-15.5217998294005,-2.39439049708713,1
заманивать ipf,-15.3993757002452,-2.39349355447067,1
наскакивать ipf,-14.21545128528,-2.38862783158358,1
обтекать ipf,-16.5918740041039,-2.38764906294643,1
раздумывать ipf,-9.88402396204866,-2.38550724758955,1
выстукивать ipf,-14.1890797943627,-2.38497650970667,1
гневаться ipf,-14.1890797943627,-2.38497650970667,1
изощряться ipf,-14.1890797943627,-2.38497650970667,1
вползать ipf,-14.196544630681,-2.38174965128398,1
отмалчиваться ipf,-9.45387244440551,-2.38133133194636,1
отпирать ipf,-15.4325690365382,-2.37346200937007,1
высекать ipf,-14.1512664851645,-2.37122014910746,1
подрезать ipf,-14.1512664851645,-2.37122014910746,1
переваливаться ipf,-16.7487500082012,-2.36358175724165,1
пылить ipf,-18.1262131293877,-2.34771736363597,1
редактировать ipf,-8.5825198741496,-2.34655694142888,1
выгребать ipf,-15.3782166639652,-2.34041140926198,1
приподнимать ipf,-13.8938953100245,-2.339241000607,1
божиться ipf,-14.0454966289274,-2.33099742188152,1
рассветать ipf,-14.0454966289274,-2.33099742188152,1
посыпаться ipf,-14.0454966289274,-2.33099742188152,1
обивать ipf,-14.0454966289274,-2.33099742188152,1
окутывать ipf,-14.0454966289274,-2.33099742188152,1
расступаться ipf,-14.0454966289274,-2.33099742188152,1
сползать ipf,-10.2464810792663,-2.3218716982703,1
долбить ipf,-8.58548833635661,-2.31324870254101,1
разгибать ipf,-16.4752778772924,-2.31193258522272,1
браниться ipf,-13.9887766651301,-2.31036288098271,1
обыгрывать ipf,-13.969870010531,-2.30348470068311,1
холодить ipf,-15.3062831349637,-2.30061314549026,1
запрашивать ipf,-15.1822046738047,-2.29160594800885,1
целить ipf,-15.9290859682636,-2.28355264399513,1
маршировать ipf,-16.5670696410001,-2.27022886909901,1
объезжать ipf,-17.8206752032858,-2.26868889084873,1
выколачивать ipf,-15.1067832904475,-2.2683664398048,1
горячиться ipf,-10.4503762561329,-2.26319895734938,1
квакать ipf,-17.1498968089167,-2.25610127920831,1
пригревать ipf,-15.1363284786111,-2.2429827357882,1
киснуть ipf,-15.1363284786111,-2.2429827357882,1
увиливать ipf,-15.1099569876937,-2.23933141391128,1
перегораживать ipf,-15.1099569876937,-2.23933141391128,1
проскакивать ipf,-15.1099569876937,-2.23933141391128,1
багроветь ipf,-15.1099569876937,-2.23933141391128,1
опрокидываться ipf,-15.1099569876937,-2.23933141391128,1
заметать ipf,-16.3337334692482,-2.23755769995932,1
превозмогать ipf,-18.8913649256956,-2.23655874493255,1
наливаться ipf,-4.24707083642788,-2.23301494211779,1
убаюкивать ipf,-17.7751131652017,-2.23254194895393,1
выкапывать ipf,-15.0910503330946,-2.23245323361168,1
штудировать ipf,-15.0910503330946,-2.23245323361168,1
хмурить ipf,-15.0910503330946,-2.23245323361168,1
плодиться ipf,-15.0585395040297,-2.23215928679342,1
сердить ipf,-9.52026496468864,-2.22818582337135,1
прорубать ipf,-15.0721436784955,-2.22557505331208,1
гравировать ipf,-17.1266115959141,-2.22551232356761,1
экзаменовать ipf,-16.2058832611658,-2.21949181832728,1
мудрить ipf,-15.0207261948315,-2.21840292619422,1
притормаживать ipf,-17.6770920378505,-2.21470980302358,1
залезать ipf,-9.46354500089135,-2.20755128247255,1
мазать ipf,-6.16164994426255,-2.20754279938339,1
опрашивать ipf,-16.1680699519676,-2.20573545772808,1
отряхиваться ipf,-17.631813892334,-2.20418030084706,1
доверяться ipf,-16.3180005118953,-2.2016444937662,1
сбавлять ipf,-16.3180005118953,-2.2016444937662,1
обозревать ipf,-17.4328334399665,-2.1886830784818,1
возглашать ipf,-14.9663738222584,-2.18535232608613,1
густиться ipf,-14.9663738222584,-2.18535232608613,1
обожествлять ipf,-14.9663738222584,-2.18535232608613,1
протягиваться ipf,-14.9663738222584,-2.18535232608613,1
вонзаться ipf,-14.9663738222584,-2.18535232608613,1
вплетаться ipf,-14.9663738222584,-2.18535232608613,1
привирать ipf,-14.9663738222584,-2.18535232608613,1
организовываться ipf,-14.9663738222584,-2.18535232608613,1
задувать ipf,-14.9663738222584,-2.18535232608613,1
обкладывать ipf,-14.9663738222584,-2.18535232608613,1
сбегаться ipf,-14.9663738222584,-2.18535232608613,1
вселяться ipf,-14.9663738222584,-2.18535232608613,1
столбенеть ipf,-14.9663738222584,-2.18535232608613,1
крошиться ipf,-14.9663738222584,-2.18535232608613,1
перепрыгивать ipf,-18.8776707257338,-2.18024974130118,1
выворачиваться ipf,-14.9474671676593,-2.17847414578653,1
поддразнивать ipf,-14.9474671676593,-2.17847414578653,1
куражиться ipf,-14.9474671676593,-2.17847414578653,1
увязываться ipf,-14.9474671676593,-2.17847414578653,1
отшучиваться ipf,-14.9474671676593,-2.17847414578653,1
перешивать ipf,-14.9474671676593,-2.17847414578653,1
вычерчивать ipf,-14.9285605130602,-2.17159596548693,1
проецировать ipf,-17.3049832318841,-2.17061719684977,1
стыдить ipf,-14.9096538584612,-2.16471778518732,1
проглатывать ipf,-17.5071373814978,-2.15707939332151,1
раздирать ipf,-13.9660826674031,-2.15569997890191,1
зарекаться ipf,-16.1283023429292,-2.15395569260413,1
отряхивать ipf,-18.8020441073374,-2.15273702010277,1
жалить ipf,-16.2007888373774,-2.15131672781796,1
сколачивать ipf,-16.1682780083125,-2.1510227809997,1
забредать ipf,-16.0445283809865,-2.14999532174727,1
выгибаться ipf,-16.17441734646,-2.14766540594105,1
нагнетать ipf,-19.6447275813648,-2.14724283915815,1
равнять ipf,-16.1093956883302,-2.14707751230453,1
досматривать ipf,-16.1818821827783,-2.14443854751836,1
консультировать ipf,-16.0256217263874,-2.14311714144767,1
перекатывать ipf,-16.1555106918609,-2.14078722564144,1
списываться ipf,-16.8499631615946,-2.13790754819975,1
обегать ipf,-16.8499631615946,-2.13790754819975,1
вязнуть ipf,-16.8499631615946,-2.13790754819975,1
выделывать ipf,-10.7146142889285,-2.1341898995949,1
