"","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7","Comp.8","Comp.9"
"развиваться ipf",-0.282036603063595,0.199019513065518,-0.018948199494446,0.0888831220230954,0.025909850071001,0.0226331818973581,-0.00499337985394204,-0.00738133389885012,7.30969104689727e-16
"разводить ipf",-0.100903188796865,0.0702338199161389,-0.0937896229607151,0.012545278869589,0.00516613548845191,0.0306264663263406,-0.00924608801904818,-0.00250035124171693,7.17741838185404e-17
"разговаривать ipf",-0.000358301134858763,0.00535064072231602,-0.154155718382405,0.0419895584757597,-0.0240185912656345,0.0158178583771821,-0.0114269768814297,-0.00133746802121667,8.91214185783085e-17
"раздаться pf",0.616891237558754,0.0245911666589982,0.0941871069085762,0.0106712010332004,0.00810958654504972,-0.0206653851020786,-0.0163507780699791,0.0174966879572593,1.61979804569334e-16
"разделить pf",-0.234310413524744,-0.282458805792306,-0.121301449495886,0.057323026519731,0.000353805867824217,-0.000114653271022301,-0.00455658587874279,-0.00430335919643155,9.53013709614758e-16
"разделять ipf",-0.177257638963556,0.138163787541156,0.0443747490368368,-0.0796412508782422,-0.0623726940568708,-0.115206752304095,-0.00233817529905146,-0.0178430422394886,-1.44025416592974e-15
"раздражать ipf",0.203919599683735,0.111400709175109,0.0676258149261338,0.0317123427317322,0.0150468650858691,-0.0169732192660647,0.0188732245073106,-0.013077632219937,-2.1618991319361e-16
"разобрать pf",-0.154873430406712,-0.0146323832762613,-0.0395463665612748,0.0280529880707375,0.0480718048186773,0.00333464407474684,-0.00217791833020634,-0.00446921949361881,4.56449114616397e-16
"разобраться pf",-0.265137696550955,-0.0515568873857498,-0.32298093979668,0.0342279305603844,0.0418388577686644,0.00863121322377984,-0.00959316168327435,-0.00631265642324435,-6.91720986045752e-17
"разойтись pf",0.418512267611985,0.0348228524267385,0.0364512137789866,0.0212014031754909,0.010133238617483,-0.0131766124993065,-0.00877478601777302,0.00854898771193426,1.25116930704827e-16
"разработать pf",-0.268668899165553,-0.382094626084282,0.166758777314629,0.0401480011146461,0.00700324160933439,-0.00400669583052596,0.0067168941773895,-0.0056810074811097,1.77180319027581e-15
"разрешать ipf",-0.101081732914195,0.108051034875118,-0.00975143272998931,-0.0267500528152916,-0.0511775431860312,-0.0189787457013039,-0.00780668335276157,0.018020007143453,-6.38378239159465e-16
"разрешить pf",-0.0553170872001803,-0.144524936764613,-0.0137373079519205,-0.202131636880608,0.174626287097241,0.000632041203843517,-0.00599578330125332,0.00501422942533675,-8.19873682833538e-16
"разрушить pf",-0.193626317209011,-0.444530184553524,0.173597469890055,0.0371011132007001,-0.000555598118495978,-0.00533419807658758,-0.00485516661850496,0.00323560884047024,2.0493589464321e-15
"раскрыть pf",0.00751962926098459,-0.247312365547741,0.0617832797227169,-0.00213988443853088,-0.0310641339833285,0.0208224482073361,-0.012262378239861,0.00600160303369038,9.99417562597138e-16
"распахнуть pf",-0.0386718140824927,-0.321998551282487,0.226955779769662,-0.0193315935187084,-0.0247557116009906,0.0223492039463362,-0.0108312156563214,0.00813708906670801,1.53588079754297e-15
"располагать ipf",-0.243497652134358,0.218285330663664,0.0875085165894142,-0.0362143346553401,-0.0486219441090331,-0.0194222400908194,-0.0248894871761194,-0.00725081571183549,-1.0169816377914e-16
"располагаться ipf",0.0778183243303972,0.143830194170189,0.0642920580898219,0.00727540857259317,0.0527851099197213,0.00670968540915341,-0.00867105435470546,0.00353167834052147,2.17490955800592e-16
"расположить pf",-0.405079059663617,-0.748640892690476,0.437462524531195,0.0104333311756851,0.00237513068187508,-0.00226779082599993,-0.0075672830541825,0.00922900682632738,3.4926488784448e-15
"распространить pf",-0.344831847773091,-0.702514364873433,0.393035990068479,0.00650276841354318,-0.00530222930460926,0.000987256929015648,-0.00842323465766694,0.00923634017450451,3.21986361184745e-15
"распространяться ipf",-0.324242024042443,0.297523147667344,0.0979754764288982,0.0834033867398424,0.0421846585662498,0.0286730156977061,-0.00249127577713513,-0.00818002328670954,9.23089729654158e-16
"рассердиться pf",0.543864890139277,0.0218908282816726,0.0853156171733234,-0.0304132283974063,-0.0356973554272333,0.0144778792247052,-0.0163800970190418,0.0146573006207065,-1.0169816377914e-16
"рассказать pf",0.0975652763404145,-0.00810430397477719,-0.0905377101969999,-0.00698125360760831,0.0570546388385217,-0.00683270194002409,-0.00761249469073761,0.00232766756844017,-1.25984292442816e-16
"рассказывать ipf",0.0756425655404523,0.0628121393388613,-0.0373255420770774,0.00107496903340372,0.0198359420875451,0.00700877283611475,-0.00944638677467519,0.00219179317950902,-1.21430643318376e-17
"рассматривать ipf",-0.191844896184436,0.0106363638829834,-0.126801488632491,-0.0401864094641904,-0.0686784643295752,-0.00246946923781619,0.112616424674428,0.159950312534238,-3.91353616180368e-15
"рассмотреть pf",-0.277482079301734,-0.226530883630476,-0.0347787823534926,-0.16166885792457,0.120486634154353,0.0220505703162079,-0.00752536422332488,0.00113714663671414,-2.2659825404947e-16
"расспрашивать ipf",0.0937457246614944,-0.0786928866773544,-0.254766288678735,0.087518264954056,0.00696405624364662,-0.0176589829953654,-0.0138590773120009,0.00266258597506621,2.24429849704499e-16
"расстаться pf",0.0720222462759853,-0.0373588037317451,-0.201400608700889,0.0720202174439097,0.0104482798589715,-0.00959756970787358,-0.0128075273129003,0.0021936993598816,2.10552061896685e-16
"расстрелять pf",-0.027096765670078,-0.0486390720170591,0.157953423120173,0.0453159324878358,0.0223006607421766,0.000572707231046181,-0.00373111028152015,0.00150839687346949,1.12648605721244e-15
"рассчитать pf",-0.307776518594598,-0.465334384096635,0.268538211068261,-0.0255278359637933,0.0189861592524127,0.011303486531489,-0.00218183599053237,0.00204160170692393,1.96609221958521e-15
"рассчитывать ipf",-0.144027296659367,0.0579521919160219,-0.132185633807777,0.0332752515593067,-0.00765323051281298,0.0270288709575898,-0.0101509373171183,-0.00405294040068526,1.59811400224363e-16
"растеряться pf",0.555943702785343,0.00996750287632915,0.0661785608570453,-0.0141653982572317,-0.0234981554782203,0.00271555934588039,-0.0165474616986646,0.0152013666932663,-3.92481186439753e-17
"расти ipf",-0.127135282829571,0.188683614963075,0.0721273944252227,0.00481724407492527,-0.00343518533725231,-0.0823593249582001,-0.02368394669457,-0.00649267417785014,-6.70036942596042e-17
"расширить pf",-0.255273487515913,-0.33319399920133,-0.0528286535422441,0.0785399493897183,-0.00265941797716012,-0.00398638398370242,-0.01020453955636,0.00049719341124773,1.56363637315859e-15
"рваться ipf",-0.00452622573459697,0.21590194559738,0.10959698890953,0.0620528423320794,0.0363699240978202,0.00945200870817806,-0.00690433387970708,0.000656431280984076,6.61580165650655e-16
"реагировать ipf",-0.131857419558375,0.132551130684224,-0.033485116505354,0.0551960328642328,0.00201251657955703,-0.0331477969158665,-0.0183181756493039,-0.00347926225763257,3.43692088677905e-16
"реализовать pf",-0.372090639256636,-0.256104401897494,-0.0759913893294412,0.0889365705317497,0.00180335045940729,0.00102661346264453,0.000158186233296418,-0.00888254835242768,1.35546955604138e-15
"резать ipf",-0.161643181628139,0.0986077010965683,-0.063025214025899,-0.0106747264905309,0.0547070812405019,-0.0375677349092074,-0.0102814850049632,-0.00717385493313436,-2.54353829665099e-16
"рекомендовать ipf",-0.232151734329427,0.140614621724744,0.130864230109582,0.0379505578170528,0.0201460926174705,0.00765989740548321,0.0433542953487058,0.0634953326437509,-5.34294830600857e-16
"решать ipf",-0.316336172503369,0.0376484479565017,-0.190305980663961,0.0150002456368798,-0.00893022498366589,-0.0433877408060607,0.0152128853620377,0.0364023115941073,-1.18308141061618e-15
"решаться ipf",-0.151325764720695,0.254331332152015,0.122454072700054,0.0347051255140543,0.0156172703671273,0.0391617300035312,-0.00516936325675896,-0.00377585906710381,5.43618969284232e-16
"решить pf",0.338132519354044,-0.0384187808864335,0.0439318485988476,0.00781564522657815,-0.012650592272604,-0.00173371297181859,-0.00346063946374822,0.00408395021964164,1.37259995036665e-16
"решиться pf",0.346871900582778,0.0362150709131009,0.0102116249755749,0.0272804458433334,-0.00300943757174728,-0.00221221569982608,-0.0139589939820371,0.00968914897383731,2.4307812707125e-16
"рисовать ipf",-0.0139471631796663,0.0281415537514594,-0.0770166426363499,0.0496530119721715,0.00654010125954623,0.00472533054969883,0.00149473896651403,0.00701336473490612,8.10983225019157e-17
"родить pf",0.0386940236088012,-0.264730500284136,0.157869608677304,0.0104793450031617,-0.00230829032187983,-0.00383825847377179,0.00355350078372838,-0.000454165067234132,1.07791379988509e-15
"родиться pf",0.510679007571208,0.0109194068836056,0.0450102883630287,0.00070206471762537,0.0135777978303968,-0.0169011681647905,-0.00962499356662937,0.0110643871887137,-6.70036942596042e-17
"рождаться ipf",-0.176299697788442,0.317944443107368,0.184905402741326,0.0616936446132748,0.0443262887930597,0.0262690994287994,-0.00333530979221232,-0.00394361827115438,8.55869194960057e-16
"ругать ipf",0.0245993643024326,0.0303726497922526,-0.100156689790685,0.00887491507328936,-0.00647026800893489,0.0175066177544961,-0.0125775127394126,0.000758096476173575,7.15573433840433e-18
"ругаться ipf",0.086054001417204,0.0513307624938773,-0.0455443995019272,-0.00611930829063846,-0.00975463995643529,0.028631603647819,-0.0114464554047202,0.00243136681650906,-3.2309224740068e-17
"садиться ipf",-0.163942367274361,0.067571074533414,-0.0105907582179864,-0.283774421096857,0.221111853075895,0.0285415146964547,-0.0050277037532891,0.00172884386974348,-1.58878986356026e-15
"сажать ipf",-0.126656347568094,0.0985925252353503,-0.0831539089951061,0.0524353420753539,0.0273576654596296,0.0137159352846936,-0.00819392481723051,-0.00288167232615542,3.35452152167015e-16
"сбежать pf",0.29940455319267,-0.00863018641784529,-0.0230379742291995,-0.0131313677142979,-0.000872663358784407,-0.0280055519567697,0.0712033434391486,-0.0437615416182588,-1.64907150435045e-15
"сбить pf",-0.021321334105906,-0.228019323405126,0.0665028273649056,0.0150528978234219,-0.0141975218240326,0.00680123253028903,0.00126179567507374,-0.0023576113240077,8.41991407152243e-16
"сбросить pf",0.0855351113502606,-0.0197013338921159,-0.0704395218203833,0.0188245519661336,-0.0123341974600372,0.0140709569837868,-0.00507152804582435,-0.0011950692636273,6.13658429626796e-17
"свалиться pf",0.347391815300902,0.0516527064168269,0.0303993409851271,0.0275887741796764,0.00129875719181105,-0.0028179595943513,-0.0136039015778961,0.00979648418172994,2.38307637512314e-16
"свернуть pf",0.272586609925396,-0.100076253782268,-0.0226068968411755,0.00982334227881819,-0.0108747661981281,-0.00169653855012095,-0.00879209749142935,0.00589470551411064,2.03179487123784e-16
"свести pf",-0.0317049236274849,-0.126258215096104,-0.157048791750774,0.0740793550194963,0.00379481185867634,-0.00935579141301108,-0.00505820318643855,-0.00279929784400038,5.07189776288719e-16
"светить ipf",-0.0794520163848654,0.235025973270584,0.128102766659986,0.0151502929716211,0.0569304591063183,0.0108315001272725,-0.00724237152064901,-0.00076101666838885,4.26958815524792e-16
"свидетельствовать ipf",-0.463285879505505,0.343625566888672,0.160832234547566,0.0128684228162919,-0.00258786927655858,-0.0741489632374317,-0.0190348614511557,-0.0175141490817227,1.41163122857613e-16
"сводить ipf",-0.0533953892776518,0.0702541462611802,0.00250162766560468,-0.105582262153493,-0.116566279704368,0.0255998538436959,0.0283487367517164,-0.0152720722174369,-1.69482483602934e-15
"связать pf",-0.377468239369856,-0.690068780134529,0.408772950794427,0.0100600501954963,0.00415167032076729,-0.00209413213466243,-0.00445274691122173,0.00669858797578039,3.21509312228851e-15
"связывать ipf",-0.12723832952528,0.134512652978569,0.0205539571255641,-0.0321135920943619,-0.0201190976588066,-0.092016062768678,-0.0241588534464796,-0.00124811276650305,-5.28819609629805e-16
"сгореть pf",0.291404491451028,0.0441794593257474,0.0558545649614667,-0.0111439062444407,-0.00376989349986277,-0.0393913074102077,0.113343629060113,-0.0692283373345396,-2.25492367833535e-15
"сдавать ipf",-0.137067340243018,0.0181931447714668,-0.176804187236538,0.0346131566663202,0.0199024368687262,-0.013377977722581,0.00470707414271628,0.00674462694159937,-3.83373888190874e-16
"сдать pf",0.016064712067723,-0.0385467259512585,-0.0382980006491053,0.0208407168138866,0.0104802892972338,0.00529617300370549,0.00133560337615899,-0.00479153393867308,1.98842678433842e-16
"сделать pf",-0.0228758374925453,-0.112282679631479,-0.125848155359506,0.0461790144689594,0.00972991918378527,-0.00313748573221958,-0.00474225019618291,-0.00233798153711393,3.63207727782644e-16
"сделаться pf",0.439021594148105,0.0497709376970758,0.0659705928091631,0.0126521565416651,-0.0024128379836781,-0.00299985054527417,-0.0144786359507591,0.0123157525886961,1.75857592377149e-16
"сердиться ipf",-0.00997855290254769,0.07142486749872,-0.00393896603546942,-0.136235814915094,0.076894521223523,0.0375062447648185,-0.00871651598442005,0.0022071905844398,-7.40076402938605e-16
"сесть pf",0.378642866815228,0.0196876764915534,0.0134367408065439,-0.00946129623330012,0.0318116686927632,-0.0115551137730339,-0.00999833008375479,0.00906356866346915,-1.0169816377914e-16
"сжать pf",0.234840777007595,-0.160619437232319,0.0762040713462565,-0.0254355079863631,-0.0459430185181294,0.0151480282648807,0.00863128560897486,-0.00438208841753183,5.78963960107259e-17
"сжечь pf",-0.0540279344845611,-0.186121729064897,0.0533181370221449,0.0340352277144368,0.0164661560321165,-0.0011219532773702,-0.0103041622218189,0.00461586526879178,1.1520732284831e-15
"складываться ipf",-0.0207293479251469,0.236370258804843,0.134332530141528,0.0580752690319111,0.0381489299091868,0.0103137892190176,-0.000639248111224493,-0.00323000262079002,5.85252332707675e-16
"скрывать ipf",-0.152673674107131,0.0456089080694009,-0.118817402530548,-0.00499114640692033,-0.0544217704471151,0.0210656114830684,0.0186208131447313,0.0110716780371286,-9.0726037793587e-16
"скрыть pf",-0.276669307261285,-0.207837748697259,-0.11113456065344,0.0902140884946438,0.000344389943801497,0.00157993838101424,-0.00940475121164722,-0.00257021375358328,1.22363057186714e-15
"скрыться pf",0.47303478262962,-0.0187146617387641,-0.0233625070913289,0.0368834258789818,0.00436857389757555,-0.0211638073042799,-0.0160088358211582,0.0133229506455299,1.68918698473242e-16
"следить ipf",-0.0344731618078962,0.0718350628144009,-0.0615152680628843,0.00648804808497386,-0.0034473495945824,0.0150618922991035,-0.00268449523656658,-0.00659230831526018,-1.3986208025063e-16
"следовать ipf",-0.34781391875938,0.318493888726167,0.161839836164824,0.0102969821567621,0.00192877247674978,-0.0360915616293682,-0.0180867027939835,-0.010806549333922,3.08997619158369e-16
"сложить pf",-0.0601044606265666,-0.326093877370763,0.173765207646471,-0.0443543604798837,-0.0563333733078391,0.0435948164359884,-0.0116228733166067,0.00631972235769534,1.24444725357886e-15
"сложиться pf",0.421099801488562,0.059326208948344,0.0719005934969296,0.0153504192431646,0.0096392792647823,-0.00884816862694106,-0.00936188676852101,0.00926130970086258,1.13407547241984e-16
"сломать pf",0.00536323711069939,-0.240874872783232,0.0748200126272203,0.0284971937214733,-0.00254221822032973,-0.00162202493566148,-0.00618307828012344,0.00337139427774627,1.0917915876929e-15
"служить ipf",-0.110167892817705,0.102167588923336,-0.054329979963063,0.0471739161596254,0.00934514528901554,-0.0243875649959617,0.0261276336289282,-0.0271321182253453,-4.48642858974502e-16
"случаться ipf",0.0921606970994636,0.223578975736774,0.15897259647648,0.0479380903793077,0.0363685802888686,0.00795939891568625,-0.007585491877244,0.00339428805964537,6.45533973497869e-16
"случиться pf",0.410496537638142,0.0339335710229299,0.0325744869942591,0.014800395630141,0.0235135422982737,-0.0142270077620507,-0.0141351853698079,0.012094841076396,1.94505869743899e-16
"слушать ipf",-0.0682111447508309,-0.00359114567266392,-0.0919039216860373,-0.213992179047084,0.122255577687069,0.0315787580052051,-0.003706865763665,-0.00163141864321162,-1.44784358113714e-15
"слышать ipf",0.0534470733927901,0.136582430582102,0.0582028026269436,0.0323185701656418,0.0164628248619016,0.0131054715092249,-0.00200317316760261,-0.00214846812065209,2.84711490494693e-16
"слышаться ipf",0.363737062788111,0.117963496722947,0.121808079438581,0.0290801107124971,0.0214344434659969,-0.00707964976695994,-0.0121773624840276,0.0106847806475795,3.42391046070922e-16
"сменить pf",-0.042477040333676,-0.122664198735228,-0.231225560439663,-0.0294390635354851,-0.0327009102218121,0.00238459614491153,0.0734855873500506,-0.0541898828472283,-1.93573455875562e-15
"сметь ipf",-0.0658257763160099,0.112228118846939,0.0435159405493313,-0.1613582566879,0.120618809510863,0.0261156258908963,0.0105822950229483,-0.00888148498451158,-1.12865446155741e-15
"смеяться ipf",-0.111295363124128,0.184362522639751,0.0598010740576137,-0.000932280156843723,-0.00439276043409601,0.0493235148854915,-0.00711092357079544,-0.00296169942932857,2.24429849704499e-16
"смотреть ipf",-0.033235869938861,0.0685734684918572,-0.0272753544643662,-0.114770705330716,0.130399462835914,0.00706720242270046,-0.00566630829869843,0.00120939745943664,-6.91504145611255e-16
"снимать ipf",-0.125016919354903,0.0634419321787655,-0.0868607828865243,-0.0249778935991644,-0.023866053531401,0.0151713793811028,-0.00567444191853561,-0.00453643591180439,-3.92535396548377e-16
"сниться ipf",0.232461450216479,0.134253314192373,0.0917055871367096,0.0438778887097838,0.0245723078662315,-0.00277481252466338,-0.0106898985890257,0.00705143191099291,4.67291136341252e-16
"снять pf",0.121466858831379,-0.100181912952162,-0.0442440326721561,-0.0041023890418376,0.00503510486258369,0.00629308512478529,-0.00856593702290169,0.00338903668768514,1.76724954115137e-16
"собирать ipf",-0.0938866454631252,0.0364373801881267,-0.115051856704443,-0.00712358430310564,-0.0294886215176905,-0.0200891486334485,-0.00773220468706455,-0.0031535392102586,-4.89083600008211e-16
"собираться ipf",-0.0363094261052962,0.218146437260982,0.123666285717414,0.0115111970194916,0.0191326587120883,0.0337680893473049,-0.00677971819495559,-0.00041008800735683,3.77085515590458e-16
"соблюдать ipf",-0.236987784470314,-0.0981541487552853,-0.35559404133901,0.00650253136406006,-0.0412589698371107,0.0228237273797195,-0.0160188522282171,-0.00721790747035185,-3.72315026031522e-16
"собрать pf",-0.0146209422313709,-0.227082032700814,0.0218007891691251,0.00632298257721123,-0.0163732977365604,0.00815551472954702,0.00367120001239728,-0.00459447315341927,6.03900610074426e-16
"собраться pf",0.375672780566745,0.0525591429902669,0.0507015621779042,0.00620919081617227,-0.00606541437839275,0.00478792425466447,-0.0139183833154137,0.0105016065649358,1.34224228953705e-16
"совершать ipf",-0.170942594809215,0.0771462665741495,-0.0557362925724626,-0.0451648566898543,-0.0695795577937385,-0.0135264962256134,0.022043363654821,0.0379050434843398,-1.53696499971545e-15
"совершить pf",-0.0257441817509717,-0.130629596807978,-0.0364945998737249,0.0283623950409479,-0.0116448211360569,0.00341582396956789,0.0130458149834915,-0.0123926451555987,2.10552061896685e-16
"советовать ipf",-0.153726196172718,0.259740000307203,0.118784423695986,0.0571223318865753,0.0396767541507829,0.01422763969292,-0.00622628533995657,-0.00337751815372924,6.97575677777174e-16
"совпадать ipf",-0.305486157269491,0.297890313833932,0.142280291812877,0.0257202833884852,0.00651067940519668,-0.051568026410699,-0.0223488906776655,-0.00799381413479462,3.94432750350227e-16
"согласиться pf",0.282160911959385,0.0151490112677341,-0.0177989353736484,-0.0359196038369043,0.0573737869538349,-0.00724329963620786,-0.0127807440467173,0.00948991736608984,-2.40476041857285e-16
"соглашаться ipf",0.0532485822934635,0.115573303677926,0.0281544278575673,-0.0119528002875832,0.0261717242906976,0.0227705733921323,-0.00937661921101232,0.00233649679488129,5.09575021068187e-17
"соединить pf",-0.25528065679461,-0.54220384611027,0.18050908619805,0.00266604335342298,-0.0132240453228077,0.000724895278668361,0.00963975376935786,-0.00604791762300813,1.74404761466018e-15
"создавать ipf",-0.366515572262976,0.179445205149929,-0.0280638229335165,0.00893552352897833,-0.0453949411981808,0.0163047308727103,-0.0106325979877665,-0.00674403632940939,-4.14707330975705e-17
"создаваться ipf",-0.162980362649535,0.298538396817669,0.160337298168469,0.0696209233836604,0.0475503734754972,0.0200188991055602,-0.00378256537529299,-0.00353124817894575,8.4893030105615e-16
"создать pf",-0.209603070272556,-0.319423283769984,0.035046088503648,0.0483454363666899,-0.0045294269506869,-0.00564699826351932,0.0134691056051675,-0.0121495544519911,1.10566937550072e-15
"сойти pf",0.233621584436734,0.0324391884405093,-0.0198079112749683,0.015056731537117,0.00756163036285373,-0.00957422945849581,0.0192233605389102,-0.012809295602161,-4.50811263319473e-16
"сойтись pf",0.393787139557571,0.0549555972423043,0.0638144414417902,-0.000878066691393266,-0.0175020331612537,0.0107643993941338,-0.0141973789474124,0.0107773268069082,1.32055824608734e-16
"соображать ipf",-0.0763250364482328,0.0285627229444076,-0.0806533086148834,-0.102545499250947,-0.133784732577631,0.0887799179447933,-0.0173162764725178,-0.00439157898408095,-6.74156910851487e-16
"сообразить pf",0.221282923682618,-0.0233500905478012,-0.0998276368942572,0.0087074499061894,-0.0461602202990592,0.0223580316570413,-0.00946682515475201,0.00216225070761947,-1.43331527202584e-16
"сообщать ipf",-0.219383777430569,0.229589061738191,0.0793514189663737,0.0179956720507173,0.00433914349869983,0.0256039456995016,0.00153368544350938,-0.00677924980975397,1.62792956198698e-16
"сообщить pf",0.344183328606601,-0.0325562932161852,-0.0475275631525046,0.0253537093990163,0.00462450541155564,-0.0110803174182179,-0.0132972918309339,0.0092468590602675,8.91214185783085e-17
"сопровождать ipf",0.0409514224995801,-0.010071963064632,-0.0319220550144123,-0.104463348685546,-0.0978293722073315,-0.144051037519348,0.0938663683011646,0.0288854915534404,-4.03496680512205e-15
"сорвать pf",0.097152776329279,-0.191792999294632,-0.0348090756893469,0.0364871479174973,-0.0195816176103449,0.0018729790780817,-0.0134360298752822,0.0064277818640943,7.51785786401449e-16
"сорваться pf",0.323671629165064,0.029780899372336,-0.00235977432111125,0.0175165370522432,-0.00154954461156467,0.000945313211692889,-0.0138427641655647,0.00911714853802613,1.34224228953705e-16
"составить pf",-0.0239940371448784,-0.104019530938373,0.0656627565158806,0.0351080401076045,0.0124549858196082,-0.00271100263028358,0.00698785172858638,-0.00637094715040237,6.80228443017405e-16
"составлять ipf",-0.290046336565171,0.262817525842879,0.128175402059484,-0.010310291518304,-0.017356074322241,-0.101088074887487,-0.0195506933536742,-0.0133558949242558,-2.82217825497977e-16
"сохранить pf",-0.133475317456488,-0.183521550577746,-0.284067333188147,0.055250844804749,-0.00271718069894283,-0.0131623787311944,0.0261430575261175,-0.0255297628398732,-4.19152559882896e-16
"сохраниться pf",0.506798722321731,0.0435537651867444,0.0778225726032294,0.018923787352707,0.0085265208571761,-0.0144353336367948,-0.0150307961595258,0.0144161120705333,2.29200339263436e-16
"сохранять ipf",-0.33003862383308,0.11800227503884,-0.0639968870710041,-0.0504527569515022,-0.0982018793872397,0.0685029966214427,0.0169058829382265,-0.0136837212449554,-8.68229099726392e-16
"сохраняться ipf",-0.219538275245534,0.324049180254299,0.17662766866033,0.0651414137760305,0.0443212830999685,0.0286099126949381,-0.00284532465501001,-0.00515792356408932,8.9533415403853e-16
"сочинять ipf",0.0683222252061888,0.0403247615129853,-0.0754296690884994,0.0339713833934425,-0.0190544966602871,0.0119045825370863,0.00741008314145389,0.0121677313688715,-2.87096735274162e-16
"спасать ipf",-0.154883467369609,0.0120119462362689,-0.178351345269866,0.00538433628433826,-0.0467766055611184,0.0199359504846898,-0.0120748699968603,0.00050952106660673,-2.80754152565121e-16
"спасти pf",-0.123748595211536,-0.110005157384595,-0.210960021204157,0.0251311958866869,0.052092512790573,-0.0129503318448879,0.00583108756048866,-0.0106520900011035,-1.47017814589034e-16
"спеть pf",-0.00705130439776272,-0.0630944401508629,-0.186915045297109,0.0636101853683862,0.0278850642522441,-0.0109729750709029,-0.0116997607820617,0.00128471177812035,3.19839640883224e-16
"спешить ipf",-0.160567395938628,0.0979060604097294,-0.0228663349807719,-0.095498074813366,-0.0519750696415774,0.0436788464103655,-0.0112895103406637,-0.00840848620438102,-6.7762635780344e-16
"спорить ipf",-0.128849795255901,0.0397792069912134,-0.155111015274538,0.0545108602482064,0.00461721613739814,-0.0167301850555795,-0.0053154169933941,-0.00927052496247446,2.38524477946811e-18
"способствовать ipf",-0.187897645321541,0.189338992334254,0.0409222216634973,0.0289155391503317,-0.00465810475580557,-0.044386275298438,-0.00447043055388609,-0.015081823235945,-4.96564594998361e-17
"справиться pf",-0.216361621464139,0.0229814122627598,-0.223949013616738,0.0819908389710844,-0.0094074138344431,0.0199846318254583,-0.0094527219692764,-0.00629747108457949,3.47161535629859e-16
"спрашивать ipf",-0.19380936247972,0.248811579187553,0.0986318170972242,0.0360282203829944,0.0454069515348804,0.0235046504109675,-0.00456562253301828,-0.0046964470663589,5.41450564939261e-16
"спросить pf",0.501916917587161,0.0158702271929132,0.044045215224167,0.00953351764147455,0.016217751205238,-0.017364847023211,-0.0147203808638764,0.014101833370111,8.69530142333375e-17
"спрятать pf",0.110789662333302,-0.185864011316905,0.00873204585537183,-0.0139341122008258,0.00868237006211253,0.00423838886725816,-0.0128382135251946,0.00777415884518328,5.29741181476417e-16
"спускаться ipf",-0.0172163142072074,0.0780494470652135,-0.0482534987633454,0.00214417648152259,-0.0251817591148826,0.0418572627606962,-0.0102818727488394,-0.000813633458566054,6.96057794735694e-17
"спуститься pf",0.368849559896813,-0.00549288754413872,-0.0313212975603283,0.0112322948955873,0.0060301801055635,-0.00649002248124273,-0.0147848754238888,0.0105685389228507,5.09575021068187e-17
"сравнивать ipf",-0.241479274560623,-0.0175869859753592,-0.258180353521947,0.0560408369538142,-0.0237417517760214,-0.0103164332387271,0.0236974348769258,0.0286017626217264,-9.05525654459893e-16
"сравнить pf",-0.158109654095442,-0.170104709821337,-0.332986225074006,-0.218953991340842,0.179425124573071,0.00636245142499506,-0.0102115073680702,0.000899218650687284,-1.70458265558171e-15
"ставить ipf",-0.132116801376152,0.103807930273432,-0.0599200182062215,0.0173719673451174,0.0216788299515706,0.00994193141927303,-0.00447078741965078,-0.00675594641097765,2.66713734431434e-17
"сталкиваться ipf",-0.213637869995375,0.188322230246419,0.0189589435230035,0.0278740278824902,-0.0222436221263531,0.0555485056409841,-0.00645275784336267,-0.00631336566709609,3.70146621686551e-16
"становиться ipf",-0.10343840755031,0.2795367582925,0.166768325707341,0.0448002259804572,0.0364521558507538,0.0264421922341017,-0.00480239764733383,-0.00202586736776448,6.9410623082522e-16
"стараться ipf",0.031201943078552,0.114818143152689,0.0684777604884528,-0.110688743122178,-0.0956113936903685,0.104817545488489,-0.0109346871282237,-0.000597078439217585,-4.43872369415566e-16
"стать pf",0.419420742352144,0.0325691573536675,0.0383530894817961,0.0191146387494938,0.0058267534886059,-0.015722336803499,0.00242410229963116,0.00156165186951276,-8.99887803162969e-17
"стесняться ipf",-0.055127350840756,0.0759198207545971,0.0261676655607329,-0.206280551671482,-0.0857503926537575,0.13060182401701,-0.0106387439446825,-0.00239120274404724,-1.10783777984569e-15
"столкнуться pf",0.322934776821688,-0.00248142573962045,-0.0227689648701958,-0.0291295219443692,-0.0500412139788552,0.0324185285361089,-0.0151321129210816,0.00820489033758464,-2.12720466241656e-16
"стоять ipf",0.160514428493577,0.111068023625533,0.0784115399129146,-0.0262310123459443,0.00787329417505842,-0.0156552277715169,0.0138588573639442,-0.0132233364963575,-5.77012396196785e-16
"страдать ipf",-0.0918833614557045,0.128878466568648,0.0468413609527552,-0.054333336357287,-0.0670130012923801,-0.12342417889329,-0.0182015181226647,-0.0187062748448694,-9.86407136527312e-16
"строить ipf",-0.123599179230524,0.0174137831238887,-0.158511960122925,0.0393361743590372,0.0269115105082234,-0.00428412283417112,0.000778421467357697,-0.00986248667836276,-7.39425881635114e-17
"строиться ipf",-0.177422260338346,0.255014705217549,0.0970655037042204,0.0714087164804263,0.0471697071189472,0.0167756698946079,-0.00449300208494996,-0.00394246023001533,7.58724680305356e-16
